stid,station_name,lat,lon,elev,begints,iem_network
HST,HOMESTEAD AFB,25.48844,-80.38367,2,2/1/56 5:00,FL_ASOS
HRT,HURLBURT FIELD (AF),30.42783,-86.68933,12,7/5/55 7:00,FL_ASOS
IMM,Immokalee Auxiliary,26.4332,-81.401,14.007797,10/17/13 7:55,FL_ASOS
X40,Inverness,28.80628,-82.31786,15,8/31/09 23:15,FL_ASOS
INF,Inverness,28.8036,-82.3182,15.732533,2/14/12 20:15,FL_ASOS
CRG,JACKSONVILLE/CRAIG,30.3361,-81.5147,12,8/31/74 23:00,FL_ASOS
HEG,Jacksonville - Herlong,30.27778,-81.80594,20.798529,,FL_ASOS
JAX,JACKSONVILLE INTL,30.49406,-81.68786,9,12/31/47 23:00,FL_ASOS
NIP,JACKSONVILLE NAS,30.23417,-81.67472,7,12/31/47 23:00,FL_ASOS
VQQ,Jacksonville VQQ,30.21869,-81.87672,24.7,10/16/00 9:50,FL_ASOS
42J,Keystone Heights,29.8448,-82.0475,60,3/14/11 12:15,FL_ASOS
EYW,Key West,24.55611,-81.75956,1,12/31/47 23:00,FL_ASOS
NQX,KEY WEST NAS,24.5757,-81.68883,2,1/1/49 0:00,FL_ASOS
ISM,KISSIMMEE MUNI AIRPORT/ORLANDO,28.29,-81.44,25,10/10/00 14:50,FL_ASOS
LCQ,Lake City,30.1821,-82.5769,57,6/3/14 7:35,FL_ASOS
LAL,LAKELAND REGIONAL,27.98892,-82.01856,43,1/1/48 0:00,FL_ASOS
X07,Lake Wales,27.8934,-81.6167,37.080635,6/5/18 10:15,FL_ASOS
LEE,LEESBURG MUNICIPAL AIRPORT,28.82,-81.81,24,8/31/96 23:53,FL_ASOS
24J,Live Oak,30.3001,-83.0247,35.94818,2/25/14 23:35,FL_ASOS
MCF,MACDILL AFB/TAMPA,27.85,-82.52,4,12/31/47 23:00,FL_ASOS
MTH,Marathon,24.72619,-81.05136,2,4/1/88 13:00,FL_ASOS
MKY,Marco Island ,25.995,-81.6725,4.515613,6/28/13 0:55,FL_ASOS
MAI,MARIANA,30.83556,-85.18389,34,1/1/50 0:00,FL_ASOS
NRB,MAYPORT NS,30.39137,-81.42452,5,8/1/55 7:00,FL_ASOS
MLB,MELBOURNE REGIONAL,28.10275,-80.64526,11,1/1/48 0:00,FL_ASOS
MBF,MIAMI BEACH,25.76667,-80.13333,1,,FL_ASOS
MIA,MIAMI INTL AIRPORT,25.78805,-80.31693,4,1/1/48 5:00,FL_ASOS
TMB,MIAMI/KENDALL-TAMIA,25.64227,-80.43467,3,10/1/83 0:00,FL_ASOS
OPF,MIAMI/OPA LOCKA,25.91017,-80.28283,3,12/31/52 23:00,FL_ASOS
NDZ,Milton,30.70444,-87.02306,54,1/1/07 0:56,FL_ASOS
APF,NAPLES MUNICIPAL,26.1525,-81.77528,3,3/1/84 5:00,FL_ASOS
TTS,NASA SHUTTLE FCLTY,28.61489,-80.69437,3,6/30/93 23:00,FL_ASOS
EVB,NEW SMYRNA BEACH MUNI,29.05569,-80.94892,3,12/1/04 6:50,FL_ASOS
OCF,Ocala,29.16363,-82.221,28.281782,5/31/52 23:00,FL_ASOS
OBE,Okeechobee,27.26282,-80.84978,10.4,12/31/06 23:05,FL_ASOS
ORL,ORLANDO/HERNDON,28.54546,-81.33294,34,12/31/47 23:00,FL_ASOS
MCO,Orlando International,28.42939,-81.30899,32,5/31/52 23:00,FL_ASOS
OMN,ORMOND BEACH MUNI,29.30056,-81.11361,9,11/1/04 7:55,FL_ASOS
28J,Palatka,29.6586,-81.6889,9.363473,12/13/13 7:55,FL_ASOS
XFL,Palm Coast,29.46739,-81.20633,10,2/23/10 5:55,FL_ASOS
ECP,Panama City,30.3582,-85.7956,69,5/26/10 10:53,FL_ASOS
PFN,PANAMA CITY/BAY CO.,30.21208,-85.68281,6,1/1/48 0:00,FL_ASOS
TDR,Panama City Beach - Drone Runway,30.07,-85.5765,3.8308954,2/11/12 20:55,FL_ASOS
COF,PATRICK AFB/COCOA B,28.23496,-80.60999,3,1/31/50 23:00,FL_ASOS
NPA,PENSACOLA NAS,30.35327,-87.31797,9,6/1/48 8:00,FL_ASOS
PNS,PENSACOLA REGIONAL,30.47806,-87.18694,37,12/31/48 1:00,FL_ASOS
40J,PERRY-FOLEY,30.07194,-83.57361,14,2/28/98 23:53,FL_ASOS
54A,Placida,26.85374,-82.2526,1.5525222,,FL_ASOS
PCM,Plant City,28.00022,-82.16424,46.9,2/28/06 23:01,FL_ASOS
PMP,POMPANO BEACH,26.24636,-80.11103,7,7/1/88 6:00,FL_ASOS
PGD,PUNTA GORDA,26.91722,-81.99139,8,9/30/96 23:53,FL_ASOS
2J9,Quincy,30.59787,-84.55743,69,5/31/11 16:55,FL_ASOS
SPG,SAINT PETERSBURG,27.76511,-82.62697,2,1/1/86 14:00,FL_ASOS
PIE,SAINT PETERSBURG,27.91,-82.68742,3,12/31/72 23:00,FL_ASOS
SFB,SANFORD/ORLANDO,28.77972,-81.24361,17,6/1/51 2:00,FL_ASOS
SRQ,SARASOTA-BRADENTON,27.40139,-82.55861,9,12/31/72 23:00,FL_ASOS
SEF,Sebring,27.4547,-81.3416,17.05809,5/10/17 10:35,FL_ASOS
SGJ,ST AUGUSTINE AIRPT,29.95925,-81.33972,3,7/1/96 2:55,FL_ASOS
TLH,TALLAHASSEE RGNL,30.39354,-84.35135,21,1/1/48 5:00,FL_ASOS
TPA,TAMPA INTL AIRPORT,27.9619,-82.5403,3,1/1/48 5:00,FL_ASOS
TPF,Tampa/Knight,27.91558,-82.44926,2.4,2/28/06 23:01,FL_ASOS
VVG,The VIllages,28.94464,-81.96981,26.941813,4/30/01 23:05,FL_ASOS
TIX,TITUSVILLE,28.5148,-80.79923,11,6/1/76 8:00,FL_ASOS
1J0,Tri County,30.8458,-85.6014,26,7/20/11 11:58,FL_ASOS
PAM,TYNDALL AFB,30.06957,-85.57542,5,1/1/48 0:00,FL_ASOS
VDF,VANDENBERG AIRPORT/TAMPA,28.01397,-82.34528,7,2/28/01 23:42,FL_ASOS
VNC,Venice,27.0716,-82.4403,6,2/4/11 7:55,FL_ASOS
VRB,VERO BEACH MUNI,27.65556,-80.41794,8,1/31/49 23:00,FL_ASOS
LNA,West Palm Beach,26.5925,-80.0848,8.123995,,FL_ASOS
F45,West Palm Beach,26.84592,-80.22233,8.885464,,FL_ASOS
PBI,WEST PALM BEACH,26.6847,-80.0994,6,1/1/48 5:00,FL_ASOS
NSE,WHITING FLD NAS-N.,30.7242,-87.0219,61,1/1/47 6:00,FL_ASOS
X60,Williston,29.3557,-82.4719,25.33709,9/15/15 10:35,FL_ASOS
GIF,WINTER HAVEN (ASOS),28.06292,-81.75331,44,7/1/96 2:51,FL_ASOS
SUA,WITHAM FIELD AIRPORT/STUART,27.18,-80.22,6,10/10/00 14:55,FL_ASOS
ZPH,Zephyrville,28.22814,-82.15593,29.102571,8/14/12 0:15,FL_ASOS
33N,Cheswold,39.21869,-75.60047,13.995738,3/12/19 9:15,DE_ASOS
DOV,DOVER AFB,39.1295,-75.466,9,7/1/49 7:00,DE_ASOS
GED,GEORGETOWN/SUSSEX,38.68919,-75.35889,16,10/1/87 8:00,DE_ASOS
ILG,WILMINGTON AIRPORT,39.67278,-75.60083,24,1/1/48 5:00,DE_ASOS
BDR,Bridgeport/Sikorsky,41.15833,-73.12889,5,7/31/48 23:00,CT_ASOS
SNC,Chester,41.3839,-72.50589,126.8,8/31/08 23:15,CT_ASOS
DXR,DANBURY MUNICIPAL,41.37,-73.48,139,9/1/73 7:00,CT_ASOS
GON,GROTON/NEW LONDON,41.33,-72.05,3,6/1/50 7:00,CT_ASOS
BDL,HARTFORD/BRADLEY,41.9381,-72.6825,55,1/1/49 5:00,CT_ASOS
HFD,HARTFORD/BRAINARD,41.73672,-72.64944,6,12/31/47 23:00,CT_ASOS
MMK,MERIDEN MARKHAM MUNI AIRPORT,41.51,-72.83,31,9/1/99 0:56,CT_ASOS
HVN,NEW HAVEN/TWEED,41.26375,-72.88681,4,1/1/48 0:00,CT_ASOS
OXC,OXFORD (AWOS),41.47412,-73.13539,222,3/1/92 2:00,CT_ASOS
IJD,WILLIMANTIC (ASOS),41.74194,-72.18361,76,7/1/96 2:52,CT_ASOS
AFF,AIR FORCE ACADEMY,38.96972,-104.81283,2003,12/1/67 9:00,CO_ASOS
AKO,AKRON/WASHINGTON CO,40.17563,-103.22203,1431,1/1/48 1:00,CO_ASOS
ALS,ALAMOSA MUNI(AWOS),37.43889,-105.86139,2299,1/1/48 7:00,CO_ASOS
ASE,ASPEN/SARDY FIELD,39.22317,-106.86886,2382,1/1/73 1:00,CO_ASOS
0CO,Berthoud Pass,39.79388,-105.7639,3792,10/1/06 1:33,CO_ASOS
BDU,Boulder,40.03943,-105.22582,1612,6/14/10 12:01,CO_ASOS
BJC,BROOMFIELD/JEFFCO,39.90881,-105.11719,1724,8/1/81 10:00,CO_ASOS
BKF,BUCKLEY ANGB/DENVER,39.70167,-104.75167,1726,1/1/48 5:00,CO_ASOS
AEJ,BUENA VISTA     ,38.81416,-106.12069,2422,4/6/10 10:35,CO_ASOS
ITR,BURLINGTON,39.2425,-102.28539,1285,5/1/97 1:53,CO_ASOS
1V6,Canon City ,38.428,-105.1058,1645.1505,7/2/13 8:30,CO_ASOS
CWN,Cheyenne Mountain,38.75,-104.85,2227.647,11/26/13 13:56,CO_ASOS
00V,Colorado Springs,38.94575,-104.56989,2095.2,,CO_ASOS
COS,COLORADO SPRINGS,38.80581,-104.70078,1881,1/1/48 1:00,CO_ASOS
CRV,CORONA PASS (CDOT),40.055,-105.589,3538,4/1/02 1:09,CO_ASOS
CEZ,CORTEZ/MONTEZUMA CO,37.303,-108.62806,1803,1/1/73 9:00,CO_ASOS
7BM,COTTONWOOD PASS ,38.7825,-106.21806,2995,6/1/05 1:32,CO_ASOS
CAG,CRAIG-MOFFAT(AMOS),40.49522,-107.52165,1915,9/1/77 1:00,CO_ASOS
C99,Dakota Hills,39.86889,-105.55333,3319.951,11/23/18 15:00,CO_ASOS
RCV,Del Norte,37.7138,-106.352,2411.7869,11/6/14 8:50,CO_ASOS
AJZ,Delta,38.78642,-108.06361,1572.5869,2/10/12 8:15,CO_ASOS
APA,DENVER/CENTENNIAL,39.57,-104.85,1793,8/1/81 10:00,CO_ASOS
DEN,DENVER INTNL ARPT,39.8328,-104.6575,1656,7/1/96 2:53,CO_ASOS
DRO,DURANGO/LA PLATA CO,37.15152,-107.75377,2038,12/31/72 19:00,CO_ASOS
EGE,EAGLE CO. REGIONAL,39.64256,-106.91769,1993,1/1/48 2:00,CO_ASOS
ABH,ELLICOTT-B AFA  ,38.7578,-104.3083,1840,11/1/07 1:01,CO_ASOS
EIK,Erie,40.01023,-105.04798,1563.6,3/4/10 10:15,CO_ASOS
FCS,FORT CARSON/BUTTS,38.67839,-104.75657,1789,10/1/66 8:00,CO_ASOS
FNL,FORT COLLINS (AWOS),40.45183,-105.01134,1529,5/1/86 8:00,CO_ASOS
FMM,Fort Morgan,40.334,-103.8041,1376.0051,7/26/12 15:55,CO_ASOS
FTG,Front Range,39.78525,-104.54314,1680.1,11/1/06 9:00,CO_ASOS
GNB,Granby,40.0904,-105.9113,2501.8435,4/1/02 1:09,CO_ASOS
GJT,GRAND JUNCTION,39.13417,-108.54,1475,1/1/48 7:00,CO_ASOS
GXY,GREELEY/WELD (AWOS),40.43742,-104.63322,1420,2/1/88 8:00,CO_ASOS
GUC,GUNNISON CO. (AWOS),38.53394,-106.93303,2339,1/1/73 7:00,CO_ASOS
HDN,HAYDEN/YAMPA (AWOS),40.48,-107.22,2012,1/1/73 9:00,CO_ASOS
HEQ,Holyoke,40.5694,-102.2727,1137,12/1/50 1:00,CO_ASOS
20V,KREMMLING,40.05368,-106.36895,2259,9/1/03 1:12,CO_ASOS
LHX,LA JUNTA MUNICIPAL,38.04944,-103.51222,1292,1/1/48 2:00,CO_ASOS
LAA,LAMAR,38.07,-102.68806,1103,12/1/95 1:00,CO_ASOS
VTP,LA VETA PASS (CDOT),37.50066,-105.16683,3114,9/1/01 1:20,CO_ASOS
LXV,LEADVILLE/LAKE CO.,39.22806,-106.31611,3026,3/1/48 8:00,CO_ASOS
LIC,LIMON MUNICIPAL,39.27478,-103.66586,1635,1/1/73 2:00,CO_ASOS
LMO,LONGMONT/VBRAND ,40.16367,-105.16304,1541,4/18/11 12:53,CO_ASOS
FLY,Meadow Lake,38.9457,-104.5699,2082,1/17/11 14:14,CO_ASOS
EEO,MEEKER,40.0488,-107.88592,1957,12/1/78 21:00,CO_ASOS
MYP,MONARCH PASS (CDOT),38.484,-106.31683,3667,9/1/01 1:17,CO_ASOS
MTJ,MONTROSE CO. ARPT,38.505,-107.8975,1755,1/1/73 1:00,CO_ASOS
MNH,MONUMENT/ELBERT (CDOT),39.22314,-104.64224,2152,9/1/01 1:16,CO_ASOS
3MW,MT WERNER SBS,40.45,-106.75,3241,4/1/05 1:10,CO_ASOS
AIB,Nucla,38.23875,-108.56327,1810.1539,12/7/12 10:35,CO_ASOS
PSO,Pagosa Springs,37.28625,-107.056,2336,10/1/09 14:55,CO_ASOS
PUB,PUEBLO MEMORIAL(AW),38.29,-104.49833,1439,1/1/48 1:00,CO_ASOS
4V0,Rangely,40.0956,-108.7593,1605.0275,5/22/16 12:55,CO_ASOS
CCU,RED CLIFF PASS (CDOT),39.475,-106.153,3680,10/1/01 1:16,CO_ASOS
RIL,RIFLE/GARFIELD RGNL,39.52631,-107.72694,1691,7/1/87 16:00,CO_ASOS
04V,SAGUACHE MUNI,38.1,-106.17,2385,10/1/04 1:13,CO_ASOS
ANK,Salida,38.53828,-106.04864,2293,10/4/10 21:35,CO_ASOS
SHM,Schriever AFB,38.8,-104.5167,1896.5726,11/27/13 13:56,CO_ASOS
SPD,SPRINGFIELD/COMANCHE NATL GRASS,37.28333,-102.61389,1335,7/1/98 1:17,CO_ASOS
SBS,STEAMBOAT SPRINGS,40.51625,-106.86631,2096,7/1/84 7:00,CO_ASOS
STK,Sterling,40.6153,-103.2648,1230,1/1/48 1:00,CO_ASOS
5SM,Sunlight,39.426,-107.379,3232,6/1/05 1:10,CO_ASOS
TEX,TELLURIDE REGIONAL,37.95376,-107.90848,2769,3/1/87 8:00,CO_ASOS
TAD,TRINIDAD/ANIMAS CO.,37.25938,-104.34068,1756,1/1/48 1:00,CO_ASOS
33V,Walden,40.7503,-106.2715,2484,1/14/11 10:40,CO_ASOS
C07,Walton Peak,40.3544,-106.6992,3210.7876,6/30/16 12:35,CO_ASOS
4BM,WILKERSON PASS  ,39.05,-105.514,3438,7/1/05 1:16,CO_ASOS
CPW,WOLF CREEK PASS (CDOT),37.45,-106.8,3584,1/1/73 1:00,CO_ASOS
2V5,Wray,40.10032,-102.24096,1117.7,4/18/11 12:55,CO_ASOS
2V6,Yuma,40.1046,-102.7128,1255.8844,10/12/16 15:14,CO_ASOS
AAT,ALTURAS (WAS O00),41.49139,-120.56444,1333,12/1/83 6:00,CA_ASOS
ACV,ARCATA/EUREKA ARPT,40.97811,-124.10861,66,12/1/49 8:00,CA_ASOS
AUN,AURBURN MUNICIPAL AIRPORT,38.95481,-121.08172,467,9/1/02 2:10,CA_ASOS
AVX,AVALON/CATALINA,33.405,-118.41583,488,1/1/48 6:00,CA_ASOS
BFL,BAKERSFIELD/MEADOWS,35.4344,-119.0542,150,1/1/48 8:00,CA_ASOS
DAG,BARSTOW-DAGGETT,34.85361,-116.78583,587,11/1/48 8:00,CA_ASOS
BAB,BEALE AFB/MARYSVILE,39.13609,-121.43657,34,7/1/59 4:00,CA_ASOS
BUO,BEAUMONT,33.93333,-116.96667,692,1/1/48 2:00,CA_ASOS
BYS,BICYCLE LAKE    ,35.28053,-116.63003,716,12/7/10 14:55,CA_ASOS
L35,Big Bear City,34.26378,-116.85603,2058,1/1/82 13:00,CA_ASOS
BIH,BISHOP AIRPORT,37.37311,-118.36361,1263,2/1/48 2:00,CA_ASOS
BLU,BLUE CANYON (AMOS),39.27497,-120.70975,1611,1/1/48 2:00,CA_ASOS
BLH,BLYTHE AIRPORT,33.61917,-114.71689,121,11/1/48 2:00,CA_ASOS
L08,Borrego Springs ,33.259,-116.321,160.0246,8/17/18 11:55,CA_ASOS
BUR,BURBANK/GLENDALE,34.20067,-118.35867,236,1/1/48 2:00,CA_ASOS
C83,Byron,37.8276,-121.6244,15.745778,8/3/18 10:55,CA_ASOS
CCB,Cable,34.1116,-117.6874,433.58063,11/6/18 8:20,CA_ASOS
CMA,CAMARILLO (AWOS),34.21375,-119.09436,23,1/1/53 9:00,CA_ASOS
CZZ,CAMPO (AWRS),32.62611,-116.46833,802,1/1/73 9:00,CA_ASOS
NXF,Camp Pendleton,33.28564,-117.45648,27,2/23/10 0:56,CA_ASOS
NFG,CAMP PENDLETON MCAS,33.30111,-117.35515,24,7/1/66 9:00,CA_ASOS
CRQ,CARLSBAD/PALOMAR,33.13,-117.28,100,1/1/73 2:00,CA_ASOS
CIC,CHICO MUNICIPAL,39.79539,-121.85842,73,1/1/73 9:00,CA_ASOS
NID,CHINA LAKE (NAF),35.6855,-117.692,696,1/1/48 2:00,CA_ASOS
CNO,CHINO AIRPORT,33.97528,-117.63611,198,8/1/81 10:00,CA_ASOS
O22,Columbia,38.0304,-120.4146,646,2/23/10 0:15,CA_ASOS
CCR,Concord/Buchanan,37.99161,-122.05263,4.874773,1/1/69 9:00,CA_ASOS
AJO,Corona,33.89765,-117.60244,162.5,10/1/06 3:56,CA_ASOS
CEC,Crescent City,41.7837,-124.238,19.57429,11/1/49 2:00,CA_ASOS
DLO,Delano,35.7456,-119.2365,95.71135,11/6/18 8:15,CA_ASOS
EDW,EDWARDS AFB,34.90542,-117.88374,702,1/1/48 2:00,CA_ASOS
9L2,EDWARDS N-AUX   ,34.99081,-117.86312,701,8/1/05 2:56,CA_ASOS
NJK,EL CENTRO NAF,32.82917,-115.67167,-17,1/1/48 2:00,CA_ASOS
EMT,EL MONTE,34.086,-118.035,90,6/1/85 9:00,CA_ASOS
NZJ,EL TORO MCAS,33.676,-117.731,117,1/1/68 8:00,CA_ASOS
EKA,EUREKA,40.8097,-124.1603,18,1/1/48 6:00,CA_ASOS
L18,Fallbrook,33.3542,-117.2509,213.52832,2/6/14 9:55,CA_ASOS
FOT,Fortuna,40.5539,-124.1327,112.33614,9/22/11 11:35,CA_ASOS
FAT,FRESNO AIR TERMINAL,36.78,-119.7194,100,9/1/49 3:00,CA_ASOS
FCH,Fresno - Chandler,36.7321,-119.8203,95.9209,9/1/49 3:00,CA_ASOS
FUL,FULLERTON MUNICIPAL,33.87,-117.98,29,1/1/73 8:00,CA_ASOS
GOO,Grass Valley,39.224,-121.0031,949.5142,9/22/11 11:35,CA_ASOS
HAF,Half Moon Bay,37.5136,-122.49958,9.366775,2/1/10 2:15,CA_ASOS
HJO,Hanford,36.31139,-119.62317,76.36669,5/1/98 2:53,CA_ASOS
HHR,HAWTHORNE MUNICIPAL,33.92284,-118.33519,19,1/1/73 9:00,CA_ASOS
HWD,Hayward,37.65882,-122.12117,8.88734,1/1/73 2:00,CA_ASOS
CVH,Hollister,36.89335,-121.41027,70.1,11/1/48 2:00,CA_ASOS
IPL,IMPERIAL,32.83422,-115.57874,-15,1/1/73 2:00,CA_ASOS
NRS,IMPERIAL BEACH/REAM,32.56306,-117.11,7,1/1/48 7:00,CA_ASOS
IYK,INYOKERN,35.65874,-117.82953,749,8/1/73 11:00,CA_ASOS
JAQ,Jackson,38.3742,-120.7943,511.72168,5/22/16 0:55,CA_ASOS
WJF,LANCASTER/FOX FIELD,34.74106,-118.21864,715,6/1/74 2:00,CA_ASOS
POC,LA VERNE/BRACKETT,34.09165,-117.78178,308,8/1/81 10:00,CA_ASOS
WHP,LA / WHITEMAN   ,34.25933,-118.41343,306,8/8/00 10:47,CA_ASOS
NLC,LEMOORE NAS/REEVES,36.33301,-119.95208,72,7/1/61 4:00,CA_ASOS
LHM,Lincoln,38.90917,-121.35133,36.9,1/1/09 2:10,CA_ASOS
LVK,Livermore,37.69307,-121.8149,117.81407,10/1/73 15:00,CA_ASOS
LPC,LOMPOC (AWOS),34.66562,-120.4675,27,5/1/92 2:00,CA_ASOS
LGB,LONG BEACH AIRPORT,33.81179,-118.14716,12,1/1/48 2:00,CA_ASOS
SLI,LOS ALAMITOS AAF,33.79,-118.052,11,1/1/48 2:00,CA_ASOS
CQT,LOS ANGELES DOWNTOWN/USC,34.02354,-118.29121,56,7/1/99 2:52,CA_ASOS
LAX,LOS ANGELES INTL,33.93816,-118.38653,32,1/1/48 2:00,CA_ASOS
MAE,Madera,36.98486,-120.11069,76.45073,10/1/98 2:53,CA_ASOS
MMH,MAMMOTH/JUNE LAKES,37.62406,-118.83875,2173,4/1/84 10:00,CA_ASOS
RIV,MARCH AFB/RIVERSIDE,33.9,-117.25,469,1/1/48 2:00,CA_ASOS
MYV,Marysville/Yuba County,39.10203,-121.56881,16.997013,1/1/73 2:00,CA_ASOS
MHR,MATHER FIELD,38.55526,-121.29725,29,1/1/48 2:00,CA_ASOS
MCE,Merced,37.28603,-120.51792,45.541286,10/1/83 11:05,CA_ASOS
MER,MERCED/CASTLE AF,37.38047,-120.56819,57,1/1/48 2:00,CA_ASOS
NKX,MIRAMAR NAS,32.86454,-117.13661,128,1/1/48 8:00,CA_ASOS
MOD,MODESTO CITY/SHAM,37.62582,-120.95442,30,1/1/73 8:00,CA_ASOS
NUQ,MOFFETT NAS/MTN VIE,37.40591,-122.04902,12,1/1/48 2:00,CA_ASOS
MHV,MOJAVE,35.059,-118.152,849,10/1/86 10:00,CA_ASOS
SIY,Montague/Siskiyou,41.77371,-122.46821,804.94635,1/1/50 2:00,CA_ASOS
MRY,Monterey Peninsula,36.59037,-121.8488,45.859528,7/1/96 7:54,CA_ASOS
MHS,Mount Shasta City,41.31492,-122.3171,1080.7744,4/1/48 8:00,CA_ASOS
MWS,MOUNT WILSON,34.23333,-118.06667,1739,1/1/73 6:00,CA_ASOS
F70,Murrieta,33.5742,-117.1285,409.44284,11/25/13 8:35,CA_ASOS
APC,Napa County,38.20746,-122.2804,7.9653864,1/1/73 9:00,CA_ASOS
EED,NEEDLES AIRPORT,34.76635,-114.62328,302,11/1/48 2:00,CA_ASOS
3A6,NEWHALL,34.36667,-118.56667,427,9/1/48 3:00,CA_ASOS
NZY,NORTH ISLAND NAS,32.69218,-117.20981,8,1/1/48 2:00,CA_ASOS
DVO,Novato,38.14361,-122.5561,1,10/1/07 2:10,CA_ASOS
OAK,OAKLAND,37.72128,-122.22072,3,1/1/48 2:00,CA_ASOS
L52,Oceano County,35.1015,-120.6224,5,7/19/18 14:35,CA_ASOS
OKB,OCEANSIDE MUNICIPAL (WAS L32),33.22,-117.35,9,12/1/83 23:00,CA_ASOS
ONT,ONTARIO INTL ARPT,34.056,-117.60119,287,11/1/49 12:00,CA_ASOS
OVE,OROVILLE,39.49,-121.62,58,7/1/98 2:53,CA_ASOS
OXR,OXNARD,34.20081,-119.20722,13,1/1/53 9:00,CA_ASOS
GXA,Palmdale,34.56662,-117.67038,923,8/26/11 19:55,CA_ASOS
PMD,PALMDALE PRODUCTION,34.62939,-118.08455,774,11/1/48 2:00,CA_ASOS
PSP,PALM SPRINGS RGNL,33.82967,-116.50669,141,1/1/73 2:00,CA_ASOS
PAO,PALO ALTO AIRPORT,37.46111,-122.11506,2,11/1/84 11:00,CA_ASOS
PRB,Paso Robles,35.66941,-120.62913,251.18954,11/1/48 2:00,CA_ASOS
O69,Petaluma,38.25778,-122.60533,27.5,5/4/11 7:35,CA_ASOS
PVF,Placerville,38.72422,-120.75333,788,8/1/09 2:15,CA_ASOS
PTV,PORTERVILLE (AWOS),36.02961,-119.06273,135,3/1/92 6:00,CA_ASOS
NTD,PT MUGU NAWS,34.12,-119.12,2,1/1/48 2:00,CA_ASOS
87Q,PT PIEDRAS(CG/AMOS),35.66556,-121.28472,21,1/1/73 3:00,CA_ASOS
RNM,RAMONA AIRPORT,33.03917,-116.91525,425,1/1/99 0:12,CA_ASOS
RBL,RED BLUFF MUNICIPAL,40.1519,-122.2536,108,1/1/48 2:00,CA_ASOS
RDD,REDDING MUNICIPAL,40.509,-122.29339,153,2/1/73 8:00,CA_ASOS
O32,Reedley,36.671,-119.451,118.203835,8/2/18 11:35,CA_ASOS
RAL,RIVERSIDE MUNICIPAL,33.95189,-117.44511,249,8/1/77 9:00,CA_ASOS
SAC,SACRAMENTO/EXECUTIV,38.5069,-121.495,8,1/1/48 2:00,CA_ASOS
MCC,Sacramento McClellan,38.667,-121.4006,23,1/1/48 2:00,CA_ASOS
SMF,SACRAMENTO METRO,38.69542,-121.59078,7,1/1/73 2:00,CA_ASOS
SNS,Salinas,36.66349,-121.60927,16.144438,11/1/48 2:00,CA_ASOS
CPU,San Andreas,38.1461,-120.6482,405.20996,11/5/18 13:30,CA_ASOS
SBD,San Bernardino,34.09535,-117.23487,353,1/1/48 2:00,CA_ASOS
SQL,SAN CARLOS AIRPORT,37.51192,-122.24826,1,7/1/83 16:00,CA_ASOS
NUC,SAN CLEMENTE (AWOS),33.02275,-118.58849,55,5/1/52 2:00,CA_ASOS
SDB,SANDBURG (AUT),34.74338,-118.7253,1379,1/1/48 2:00,CA_ASOS
SDM,SAN DIEGO/BROWN FLD,32.57,-116.98,160,7/1/54 9:00,CA_ASOS
SEE,SAN DIEGO/GILLESPIE,32.82622,-116.97244,117,1/1/73 2:00,CA_ASOS
SAN,SAN DIEGO/LINDBERG,32.73392,-117.18449,9,1/1/48 8:00,CA_ASOS
MYF,SAN DIEGO/MONTG,32.81572,-117.13958,124,1/1/73 6:00,CA_ASOS
SFO,SAN FRANCISCO INTL,37.61897,-122.37489,5,1/1/48 8:00,CA_ASOS
SJC,SAN JOSE INTL A,37.3594,-121.92442,17,1/1/51 10:00,CA_ASOS
RHV,SAN JOSE/REID/HILLV,37.33,-121.82,41,9/1/87 9:00,CA_ASOS
SBP,San Luis Obispo,35.23809,-120.64408,55.602818,4/1/81 13:00,CA_ASOS
E16,San Martin,37.0816,-121.5968,86,9/23/11 11:35,CA_ASOS
NSI,SAN NICOLAS ISLAND,33.23983,-119.45817,154,1/1/48 10:00,CA_ASOS
SNA,SANTA ANA/JON-WAYNE,33.67567,-117.86822,16,1/1/68 8:00,CA_ASOS
SBA,SANTA BARBARA MUNI,34.42611,-119.84361,3,11/1/48 2:00,CA_ASOS
SMX,SANTA MARIA PUBLIC,34.9,-120.45,73,1/1/48 2:00,CA_ASOS
SMO,SANTA MONICA MUNI,34.021,-118.44708,53,1/1/73 9:00,CA_ASOS
STS,Santa Rosa,38.50373,-122.81098,31.346924,1/1/73 9:00,CA_ASOS
IZA,SANTA YNEZ,34.60681,-120.07556,205,7/1/92 9:00,CA_ASOS
O87,SHELTER COVE,40.01667,-124.06667,21,1/1/73 6:00,CA_ASOS
TVL,SOUTH LAKE TAHOE,38.89388,-119.99534,1909,1/1/73 9:00,CA_ASOS
SCK,STOCKTON METRO,37.89417,-121.23831,8,11/1/48 8:00,CA_ASOS
SVE,Susanville,40.3757,-120.5727,1260.8398,12/1/83 6:00,CA_ASOS
TSP,Tehachapi,35.135,-118.43922,1219.5,1/1/10 2:15,CA_ASOS
TRM,THERMAL AIRPORT,33.62667,-116.15967,-37,6/1/50 2:00,CA_ASOS
TOA,TORRANCE MUNICIPAL,33.80339,-118.33961,31,6/1/53 11:00,CA_ASOS
TCY,Tracy,37.6889,-121.44158,56.52399,11/5/18 13:35,CA_ASOS
SUU,TRAVIS AFB/FAIRFLD,38.26267,-121.9275,19,1/1/48 2:00,CA_ASOS
O86,Trinity Center,40.9828,-122.6937,729.63513,3/3/12 7:30,CA_ASOS
